9.600784776331956e-09,-2.214038759794182e-21
9.600784776330715e-09,-2.2140387597936104e-21
9.600784776330371e-09,-2.214038759793452e-21
9.60078477633012e-09,-2.214038759793337e-21
9.600784776329185e-09,-2.2140387597929073e-21
6.009600728605639e-06,-2.494382281220518e-18
0.0002760096003541104,-2.3172603377929818e-17
0.000946009599979617,2.339439122721444e-16
0.0020160095996051243,1.1663274394085713e-15
0.0034860095992306312,3.171459186406218e-15
0.005356009598856136,6.6468161108898115e-15
0.007626009598481644,1.198988053931771e-14
0.010296009598107152,1.9598143394516246e-14
0.01336600959773266,2.986907162895696e-14
0.01683600959735817,4.3200136312369187e-14
0.020706009596983675,5.998876278283456e-14
0.024976009596609183,8.063247247669433e-14
0.0296460095962347,1.0552879733620875e-13
0.034716009595860214,1.3507512314234327e-13
0.04018600959548572,1.696689766873977e-13
0.046050009595167404,2.0963214447111667e-13
0.052050009595611804,2.5161959966028637e-13
0.058050009595655705,2.933130452383276e-13
0.06405000959566379,3.3374157816232966e-13
0.07005000959569055,3.7249555215742606e-13
0.07605000959577282,4.10429674154084e-13
0.08205000959577652,4.476559769303401e-13
0.08805000959577647,4.839114807445208e-13
0.09405000959577567,5.190670701283283e-13
0.1000500095957751,5.531800169773276e-13
0.1060500095957769,5.86386540452481e-13
0.11205000959577485,6.189512075678843e-13
0.11805000959577414,6.508143525096098e-13
0.12405000959577768,6.820364477380454e-13
0.13005000959577828,7.127769880663436e-13
0.13605000959578378,7.431480322942827e-13
0.1420500095958075,7.735432498939523e-13
0.14805000959581555,8.038752368228429e-13
0.15405000959581713,8.336070007553952e-13
0.16005000959582122,8.631181599035201e-13
0.1660500095958285,8.923800392881621e-13
0.17205000959582498,9.21786802777465e-13
0.1780500095958355,9.51549505503255e-13
0.18405000959583626,9.818885701038906e-13
0.1900500095958342,1.0126473770703762e-12
0.1960500095958312,1.0437249654964195e-12
0.20205000959583236,1.07508292860429e-12
0.20805000959583148,1.106581976772451e-12
0.2140500095958318,1.1380830545670846e-12
0.22005000959583113,1.169565865723511e-12
0.22605000959583044,1.2010022296588687e-12
0.23205000959582875,1.2323398184394996e-12
0.2380500095958292,1.2636213583046316e-12
0.24405000959582984,1.294847786004933e-12
0.2500500095958292,1.3258493154801846e-12
0.2560500095958307,1.3565940972073857e-12
0.2620500095958307,1.3870708641575409e-12
0.268050009595832,1.4175647528284102e-12
0.27405000959583037,1.4479121961434226e-12
0.2800500095958297,1.4779712763750288e-12
0.28605000959582927,1.5079232547792282e-12
0.2920500095958297,1.5378873589005297e-12
0.2980500095958303,1.5678432404325552e-12
0.30405000959583167,1.5977667520245236e-12
